Id,age,education,income_from_investment_sources,losses_from_investment_sources,marital_status,native_country,number_of_years_of_education,occupation,race,relationship,sex,work_class,working_hours_per_week,earn_over_4k_euros_per_year
1921,,42.0,0.0,0.0,65.0,98.0,2.8648,,69.0,,37.0,80.0,,0
658,8.2761,19.0,,0.0,28.0,98.0,3.5014,14.0,101.0,,37.0,,17.507,0
6214,,42.0,0.0,,89.0,86.0,2.8648,14.0,101.0,99.0,37.0,80.0,,0
5650,5.7296,42.0,0.0,0.0,65.0,98.0,2.8648,,101.0,73.0,59.0,,,0
618,7.9577,42.0,0.0,0.0,65.0,98.0,2.8648,,21.0,,,80.0,12.732,0
1126,8.2761,42.0,0.0,0.0,28.0,98.0,2.8648,34.0,101.0,68.0,,80.0,13.051,0
3381,8.2761,42.0,0.0,0.0,28.0,98.0,2.8648,35.0,101.0,99.0,59.0,88.0,20.69,0
2539,,2.0,0.0,0.0,61.0,98.0,1.9099,,101.0,,59.0,80.0,,0
5534,14.324,42.0,0.0,,65.0,98.0,2.8648,,101.0,68.0,,80.0,12.732,0
8460,10.186,42.0,1648.2,0.0,61.0,98.0,2.8648,26.0,,,59.0,,,1
851,,,0.0,0.0,28.0,98.0,2.8648,44.0,101.0,73.0,37.0,80.0,12.732,0
263,8.2761,18.0,0.0,0.0,65.0,98.0,3.8197,,101.0,68.0,59.0,80.0,12.732,0
855,9.231,90.0,0.0,0.0,61.0,98.0,,94.0,101.0,,59.0,80.0,12.732,0
5436,,18.0,,0.0,28.0,98.0,3.8197,82.0,101.0,99.0,37.0,80.0,10.186,0
5367,18.462,42.0,,0.0,61.0,98.0,2.8648,,101.0,49.0,59.0,57.0,15.915,0
3361,,42.0,0.0,0.0,65.0,98.0,2.8648,,101.0,68.0,,80.0,9.5493,0
455,9.8676,20.0,0.0,0.0,65.0,98.0,4.138,,101.0,68.0,59.0,88.0,12.732,0
8592,14.961,42.0,0.0,0.0,61.0,,2.8648,71.0,101.0,,,,12.732,1
9421,11.141,63.0,4782.3,0.0,61.0,98.0,4.4563,82.0,101.0,103.0,,80.0,15.915,1
9350,,20.0,0.0,,,98.0,4.138,34.0,101.0,,,,15.915,1
5333,14.961,18.0,0.0,553.86,61.0,98.0,3.8197,83.0,101.0,49.0,,92.0,12.732,0
2746,10.504,42.0,335.82,0.0,65.0,98.0,2.8648,71.0,101.0,73.0,37.0,80.0,12.732,0
10096,11.459,42.0,0.0,0.0,61.0,98.0,,14.0,101.0,103.0,37.0,,12.732,1
573,11.459,90.0,0.0,0.0,65.0,,3.1831,85.0,21.0,68.0,,80.0,11.459,0
4064,19.099,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,,59.0,80.0,12.732,0
5166,10.504,,0.0,0.0,,98.0,,82.0,101.0,49.0,59.0,57.0,,0
7546,21.645,42.0,,0.0,61.0,98.0,2.8648,,,,59.0,,4.7746,0
5215,14.961,7.0,,0.0,28.0,,1.2732,44.0,21.0,70.0,59.0,80.0,12.732,0
175,,42.0,,0.0,61.0,98.0,2.8648,35.0,,49.0,59.0,88.0,,0
2637,11.777,90.0,0.0,0.0,61.0,98.0,3.1831,96.0,101.0,49.0,59.0,80.0,15.915,0
1244,8.2761,,0.0,0.0,65.0,98.0,2.8648,85.0,,73.0,59.0,88.0,12.732,0
5258,15.279,,0.0,0.0,,91.0,,44.0,17.0,,,80.0,12.732,0
8252,11.777,42.0,,0.0,61.0,98.0,,26.0,101.0,49.0,59.0,80.0,15.915,1
9646,11.141,20.0,0.0,0.0,61.0,98.0,4.138,85.0,101.0,49.0,59.0,80.0,19.099,1
7542,20.69,,0.0,0.0,102.0,98.0,,71.0,101.0,99.0,37.0,80.0,,0
2625,9.5493,19.0,,0.0,61.0,98.0,,82.0,101.0,49.0,59.0,80.0,,0
6604,13.687,20.0,0.0,,28.0,98.0,,,101.0,99.0,37.0,36.0,,0
985,14.006,90.0,0.0,0.0,65.0,98.0,3.1831,71.0,21.0,73.0,,57.0,12.732,0
5171,7.0028,42.0,0.0,0.0,,98.0,2.8648,44.0,101.0,73.0,59.0,80.0,,0
6904,21.327,42.0,0.0,0.0,61.0,98.0,,,101.0,,59.0,,7.6394,0
799,10.823,3.0,0.0,0.0,61.0,98.0,2.2282,,,103.0,37.0,,2.5465,0
7253,6.3662,90.0,0.0,0.0,65.0,98.0,,85.0,101.0,73.0,37.0,80.0,6.3662,0
6963,11.459,42.0,0.0,,,98.0,2.8648,,101.0,49.0,59.0,80.0,22.282,0
6724,,20.0,0.0,0.0,65.0,98.0,4.138,82.0,101.0,,37.0,92.0,12.732,0
9060,14.324,8.0,0.0,,,98.0,1.5915,58.0,101.0,103.0,37.0,80.0,12.732,1
1668,7.0028,2.0,0.0,0.0,65.0,98.0,1.9099,26.0,,68.0,59.0,80.0,9.5493,0
2992,11.459,,1480.1,0.0,28.0,98.0,1.5915,44.0,101.0,68.0,59.0,80.0,17.825,0
10412,12.096,90.0,,0.0,61.0,98.0,3.1831,26.0,101.0,49.0,,80.0,12.732,1
3913,18.462,42.0,,,61.0,98.0,2.8648,35.0,,,59.0,88.0,,0
9665,12.096,20.0,0.0,0.0,61.0,98.0,,85.0,101.0,49.0,59.0,80.0,12.732,1
5800,15.915,7.0,0.0,0.0,61.0,98.0,1.2732,26.0,101.0,49.0,,,12.732,0
5238,18.78,90.0,0.0,0.0,,98.0,,14.0,101.0,49.0,59.0,80.0,12.732,0
9705,12.096,20.0,2447.2,0.0,61.0,98.0,4.138,,,103.0,37.0,57.0,12.732,1
3643,8.5944,18.0,0.0,0.0,65.0,75.0,3.8197,71.0,17.0,68.0,37.0,80.0,11.141,0
457,9.231,,,0.0,65.0,98.0,3.1831,14.0,101.0,68.0,59.0,80.0,,0
8125,14.961,,0.0,0.0,61.0,98.0,3.1831,82.0,101.0,49.0,59.0,80.0,,1
4854,7.0028,20.0,0.0,0.0,,98.0,,94.0,101.0,,59.0,36.0,2.5465,0
1705,6.0479,90.0,0.0,509.93,65.0,98.0,3.1831,85.0,101.0,,37.0,80.0,,0
7943,15.915,20.0,0.0,0.0,61.0,98.0,,85.0,101.0,49.0,59.0,80.0,,0
7382,19.099,90.0,0.0,0.0,61.0,98.0,,14.0,101.0,103.0,37.0,57.0,11.141,0
6108,14.324,20.0,0.0,0.0,89.0,98.0,4.138,34.0,101.0,68.0,,80.0,17.507,0
815,17.189,42.0,0.0,0.0,61.0,64.0,2.8648,71.0,101.0,49.0,59.0,80.0,10.186,0
1339,,18.0,700.92,0.0,65.0,98.0,3.8197,,101.0,68.0,59.0,80.0,12.096,0
8095,15.915,,0.0,0.0,61.0,,4.138,83.0,101.0,,,92.0,12.732,1
3481,9.5493,90.0,0.0,0.0,,98.0,3.1831,71.0,,103.0,37.0,80.0,12.732,0
5535,,20.0,0.0,0.0,61.0,,4.138,82.0,101.0,49.0,,,14.324,0
2290,12.732,42.0,,,28.0,98.0,2.8648,,101.0,68.0,59.0,,7.9577,0
8621,10.186,90.0,,,61.0,98.0,3.1831,34.0,101.0,49.0,59.0,80.0,19.099,1
2129,11.141,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,92.0,,0
4004,6.6845,90.0,0.0,0.0,,98.0,3.1831,14.0,101.0,,37.0,80.0,2.5465,0
404,6.3662,,0.0,0.0,65.0,,3.1831,,101.0,73.0,,,7.6394,0
1300,14.642,90.0,0.0,0.0,65.0,98.0,3.1831,34.0,21.0,68.0,59.0,80.0,12.732,0
1243,11.459,8.0,0.0,0.0,61.0,,1.5915,26.0,101.0,49.0,59.0,88.0,9.5493,0
767,14.324,63.0,0.0,0.0,,,4.4563,82.0,101.0,68.0,59.0,80.0,14.324,0
7481,8.9127,,0.0,0.0,61.0,,,82.0,,,59.0,80.0,,0
4673,8.9127,42.0,0.0,0.0,89.0,98.0,2.8648,,101.0,99.0,37.0,80.0,15.915,0
550,,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,11.141,0
7391,14.324,42.0,,,89.0,98.0,,58.0,21.0,99.0,,80.0,,0
5989,25.783,42.0,0.0,0.0,28.0,98.0,2.8648,,101.0,68.0,37.0,,11.141,0
6671,7.0028,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,73.0,37.0,80.0,5.093,0
5997,14.961,90.0,,0.0,61.0,98.0,,26.0,101.0,49.0,59.0,88.0,,0
9669,14.642,63.0,0.0,0.0,61.0,,4.4563,34.0,101.0,49.0,59.0,36.0,12.732,1
9104,14.961,42.0,0.0,,61.0,98.0,,34.0,101.0,49.0,59.0,88.0,15.915,1
5494,9.5493,90.0,0.0,0.0,28.0,98.0,3.1831,85.0,101.0,73.0,59.0,80.0,,0
4566,,19.0,,0.0,65.0,98.0,3.5014,14.0,101.0,73.0,59.0,57.0,13.687,0
5773,,,0.0,0.0,,98.0,3.1831,94.0,101.0,68.0,37.0,80.0,13.687,0
6380,7.0028,90.0,,0.0,65.0,98.0,,85.0,101.0,73.0,37.0,80.0,9.5493,0
10377,12.732,20.0,0.0,0.0,61.0,98.0,4.138,34.0,101.0,49.0,,80.0,15.915,1
8770,14.324,42.0,3348.6,,65.0,,,26.0,,73.0,,80.0,,1
4331,14.961,,,0.0,61.0,98.0,4.138,,,73.0,59.0,88.0,19.099,0
857,10.823,90.0,0.0,0.0,61.0,98.0,3.1831,34.0,101.0,49.0,59.0,92.0,12.096,0
7772,16.234,42.0,0.0,0.0,61.0,98.0,2.8648,94.0,101.0,49.0,59.0,36.0,12.732,0
6256,,90.0,0.0,0.0,,98.0,3.1831,14.0,101.0,103.0,,80.0,11.777,0
7167,12.414,42.0,,0.0,61.0,98.0,2.8648,,101.0,49.0,,,15.915,0
4286,22.918,5.0,0.0,0.0,28.0,98.0,,71.0,,68.0,,80.0,12.732,0
3492,11.141,42.0,0.0,,61.0,,2.8648,,101.0,103.0,37.0,,,0
6468,11.459,8.0,0.0,0.0,61.0,98.0,1.5915,,101.0,,59.0,,12.732,0
8216,12.096,,0.0,0.0,61.0,98.0,2.8648,34.0,101.0,,59.0,87.0,,1
5754,,42.0,0.0,0.0,61.0,,,,101.0,,59.0,80.0,12.732,0
3580,,20.0,0.0,0.0,28.0,98.0,4.138,34.0,101.0,68.0,37.0,80.0,7.9577,0
652,11.141,90.0,0.0,,61.0,98.0,3.1831,26.0,101.0,,59.0,80.0,15.915,0
6816,18.144,42.0,0.0,0.0,61.0,98.0,2.8648,35.0,101.0,49.0,59.0,88.0,22.918,0
10224,19.099,20.0,0.0,0.0,61.0,,4.138,34.0,101.0,49.0,59.0,92.0,,1
4897,8.2761,42.0,0.0,0.0,65.0,,,58.0,,68.0,,,16.552,0
3273,15.279,42.0,0.0,0.0,,98.0,2.8648,,101.0,68.0,,,12.732,0
10189,21.645,,,0.0,,,5.093,,,49.0,59.0,80.0,17.507,1
2250,13.687,90.0,0.0,,,,3.1831,34.0,101.0,49.0,59.0,87.0,12.732,0
3515,8.9127,18.0,0.0,0.0,65.0,38.0,3.8197,82.0,,73.0,59.0,80.0,12.732,0
9518,12.096,42.0,0.0,,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,1
8694,19.417,,0.0,0.0,61.0,98.0,3.1831,85.0,101.0,49.0,59.0,80.0,,1
7441,,18.0,,0.0,28.0,39.0,3.8197,85.0,101.0,68.0,37.0,80.0,7.9577,0
10482,16.234,90.0,0.0,0.0,28.0,84.0,3.1831,26.0,,68.0,59.0,88.0,2.5465,1
950,9.5493,42.0,,0.0,61.0,,2.8648,14.0,101.0,49.0,59.0,80.0,12.732,0
5777,7.9577,42.0,,0.0,61.0,98.0,2.8648,,,73.0,,80.0,12.732,0
8971,16.552,90.0,0.0,0.0,28.0,,3.1831,82.0,101.0,68.0,59.0,80.0,12.732,1
10087,15.915,,0.0,0.0,,98.0,4.138,,,68.0,,57.0,12.732,1
1363,15.279,42.0,,0.0,28.0,98.0,2.8648,,,99.0,,80.0,12.732,0
8320,13.051,,,0.0,61.0,98.0,4.138,,101.0,49.0,59.0,92.0,12.732,1
10183,18.462,90.0,,0.0,61.0,98.0,3.1831,34.0,101.0,49.0,59.0,80.0,15.915,1
6452,16.552,,,0.0,,98.0,2.8648,35.0,101.0,49.0,59.0,,,0
965,8.5944,90.0,0.0,0.0,61.0,98.0,,71.0,,49.0,59.0,80.0,12.732,0
7044,12.096,7.0,0.0,0.0,28.0,98.0,1.2732,85.0,,99.0,37.0,80.0,12.732,0
5817,13.687,3.0,0.0,0.0,61.0,98.0,2.2282,85.0,101.0,49.0,59.0,80.0,19.099,0
1910,20.054,19.0,0.0,0.0,102.0,98.0,3.5014,14.0,101.0,,37.0,80.0,2.5465,0
6979,13.369,19.0,,0.0,65.0,98.0,3.5014,,101.0,68.0,59.0,80.0,,0
379,14.642,42.0,0.0,0.0,28.0,98.0,2.8648,14.0,101.0,68.0,,36.0,12.732,0
2536,6.3662,90.0,0.0,,,98.0,3.1831,14.0,101.0,73.0,59.0,80.0,,0
3409,6.6845,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,73.0,59.0,80.0,12.732,0
1839,9.231,42.0,,0.0,,98.0,,,21.0,68.0,37.0,57.0,12.732,0
9730,15.279,,0.0,0.0,,98.0,2.8648,,101.0,,,80.0,11.777,1
9133,10.186,,0.0,,61.0,,2.8648,94.0,101.0,49.0,59.0,80.0,19.099,1
9234,18.144,20.0,0.0,605.43,61.0,98.0,4.138,82.0,101.0,49.0,59.0,,,1
9960,,20.0,,0.0,61.0,98.0,,82.0,101.0,49.0,59.0,80.0,15.915,1
6723,11.141,90.0,0.0,,65.0,98.0,3.1831,82.0,21.0,,37.0,80.0,,0
5118,,90.0,0.0,,,98.0,3.1831,85.0,,,59.0,80.0,4.7746,0
1257,,90.0,0.0,,65.0,98.0,3.1831,34.0,101.0,,59.0,80.0,15.915,0
9832,19.099,42.0,0.0,0.0,,98.0,2.8648,,101.0,49.0,59.0,80.0,14.006,1
417,,20.0,0.0,0.0,,98.0,4.138,,,68.0,37.0,87.0,,0
1840,,2.0,0.0,0.0,89.0,98.0,,,101.0,73.0,37.0,80.0,7.9577,0
4593,14.324,42.0,0.0,,,24.0,2.8648,34.0,17.0,49.0,59.0,88.0,,0
5876,,4.0,0.0,0.0,65.0,,2.5465,14.0,101.0,99.0,37.0,80.0,12.732,0
1619,9.231,90.0,,0.0,61.0,,,26.0,,49.0,,80.0,17.507,0
6163,,4.0,0.0,0.0,65.0,98.0,2.5465,,101.0,73.0,37.0,,7.9577,0
9478,11.777,42.0,0.0,0.0,61.0,98.0,2.8648,34.0,101.0,49.0,59.0,80.0,,1
229,7.6394,,0.0,0.0,65.0,98.0,2.8648,26.0,101.0,73.0,59.0,80.0,12.732,0
9894,,63.0,0.0,0.0,61.0,,4.4563,14.0,101.0,49.0,,36.0,12.732,1
2004,11.777,90.0,0.0,0.0,89.0,27.0,3.1831,71.0,101.0,73.0,37.0,80.0,12.732,0
9114,16.87,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,1
6915,,63.0,,0.0,65.0,39.0,4.4563,,101.0,68.0,37.0,,12.732,0
7426,11.459,20.0,0.0,0.0,61.0,,4.138,85.0,69.0,49.0,,88.0,14.324,0
977,18.462,4.0,0.0,0.0,61.0,98.0,2.5465,,,49.0,59.0,,12.732,0
3345,,90.0,,0.0,65.0,98.0,3.1831,14.0,101.0,73.0,37.0,80.0,12.732,0
8344,9.8676,20.0,,0.0,,98.0,4.138,85.0,21.0,,59.0,80.0,,1
6803,,90.0,0.0,0.0,28.0,98.0,,14.0,101.0,68.0,59.0,80.0,9.5493,0
7450,12.414,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,68.0,37.0,80.0,12.732,0
4576,6.6845,19.0,0.0,,65.0,98.0,3.5014,14.0,101.0,68.0,37.0,80.0,12.732,0
6607,,2.0,0.0,0.0,28.0,98.0,1.9099,85.0,,99.0,37.0,80.0,12.732,0
6556,,42.0,0.0,,65.0,98.0,2.8648,14.0,101.0,73.0,59.0,80.0,12.732,0
9520,10.823,,0.0,,,98.0,2.8648,85.0,,49.0,59.0,88.0,19.099,1
10485,20.054,3.0,1396.1,0.0,61.0,98.0,2.2282,,101.0,49.0,59.0,80.0,,1
1596,14.961,,0.0,,65.0,32.0,0.95493,79.0,,73.0,37.0,,12.732,0
8532,,63.0,0.0,,61.0,98.0,4.4563,82.0,101.0,49.0,59.0,,11.141,1
4219,14.642,20.0,,0.0,61.0,98.0,4.138,,101.0,49.0,59.0,80.0,12.732,0
6267,13.369,,0.0,0.0,61.0,98.0,3.1831,94.0,101.0,,59.0,80.0,12.732,0
1265,8.2761,,,,61.0,98.0,2.8648,58.0,101.0,49.0,,80.0,,0
6601,11.777,90.0,0.0,0.0,28.0,98.0,3.1831,34.0,101.0,99.0,37.0,80.0,,0
3302,11.777,2.0,0.0,0.0,61.0,98.0,1.9099,26.0,101.0,,59.0,,15.915,0
6610,8.5944,20.0,,0.0,65.0,,,82.0,,,,80.0,,0
4239,9.8676,20.0,0.0,0.0,,98.0,4.138,82.0,101.0,49.0,59.0,80.0,12.732,0
663,10.823,20.0,0.0,0.0,65.0,98.0,4.138,82.0,,73.0,37.0,80.0,12.732,0
9196,11.141,42.0,2323.0,0.0,61.0,98.0,2.8648,26.0,101.0,,,80.0,12.732,1
745,17.507,42.0,,,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,88.0,6.3662,0
5631,7.0028,90.0,0.0,0.0,65.0,98.0,3.1831,71.0,,73.0,,80.0,9.5493,0
2968,,5.0,,0.0,61.0,64.0,,58.0,101.0,,59.0,80.0,13.687,0
3888,,3.0,0.0,0.0,61.0,98.0,2.2282,71.0,101.0,,59.0,80.0,,0
6978,10.504,,0.0,0.0,89.0,,,58.0,101.0,70.0,,80.0,9.5493,0
10442,16.234,,1396.1,0.0,,98.0,5.093,,101.0,49.0,59.0,36.0,16.552,1
1132,19.099,63.0,0.0,0.0,61.0,98.0,4.4563,,,49.0,59.0,,12.732,0
5208,13.051,,0.0,0.0,61.0,98.0,2.8648,34.0,101.0,49.0,59.0,88.0,12.096,0
7506,5.7296,90.0,0.0,0.0,65.0,,3.1831,71.0,21.0,,59.0,80.0,,0
2057,13.051,42.0,0.0,0.0,,98.0,,,101.0,68.0,37.0,,12.732,0
10130,11.459,,0.0,0.0,61.0,98.0,,82.0,101.0,49.0,59.0,,14.324,1
2825,7.3211,20.0,0.0,0.0,,98.0,4.138,14.0,17.0,68.0,37.0,80.0,12.732,0
2257,6.3662,90.0,0.0,0.0,65.0,,3.1831,82.0,101.0,73.0,59.0,80.0,7.9577,0
684,17.189,42.0,0.0,0.0,61.0,98.0,2.8648,85.0,,49.0,59.0,,12.732,0
3396,8.2761,90.0,,0.0,65.0,98.0,3.1831,34.0,21.0,99.0,37.0,80.0,12.732,0
8,7.3211,20.0,0.0,0.0,65.0,98.0,4.138,14.0,101.0,73.0,,80.0,9.5493,0
8489,8.2761,63.0,2741.9,0.0,65.0,98.0,4.4563,82.0,101.0,68.0,59.0,80.0,12.732,1
3918,13.051,,,0.0,28.0,98.0,2.8648,,21.0,68.0,37.0,57.0,,0
1820,19.417,8.0,0.0,0.0,61.0,98.0,,58.0,101.0,49.0,59.0,80.0,12.732,0
9126,,42.0,0.0,,61.0,98.0,2.8648,44.0,101.0,,,80.0,15.915,1
724,14.961,,0.0,0.0,65.0,98.0,4.4563,82.0,101.0,68.0,37.0,,7.9577,0
7484,21.327,19.0,0.0,,28.0,98.0,3.5014,82.0,101.0,99.0,37.0,80.0,12.732,0
5976,8.9127,,0.0,0.0,102.0,98.0,,82.0,,,59.0,57.0,12.732,0
376,18.78,42.0,,0.0,,98.0,,,101.0,49.0,59.0,57.0,14.324,0
3060,10.823,20.0,,0.0,61.0,98.0,4.138,34.0,101.0,49.0,59.0,80.0,14.324,0
5033,,19.0,0.0,0.0,61.0,98.0,3.5014,26.0,,49.0,59.0,88.0,15.915,0
5159,11.141,90.0,0.0,0.0,28.0,98.0,3.1831,34.0,21.0,68.0,37.0,92.0,12.732,0
357,11.777,42.0,,0.0,61.0,98.0,2.8648,14.0,,103.0,37.0,,19.099,0
1027,11.459,,,,65.0,98.0,2.8648,85.0,101.0,68.0,59.0,80.0,15.915,0
3660,13.369,19.0,0.0,0.0,28.0,98.0,3.5014,71.0,101.0,99.0,,80.0,10.186,0
3332,8.9127,3.0,0.0,0.0,,98.0,2.2282,,101.0,70.0,,80.0,12.732,0
426,,90.0,0.0,0.0,61.0,98.0,,83.0,,,59.0,80.0,,0
3138,,42.0,,0.0,28.0,98.0,2.8648,14.0,101.0,68.0,59.0,,12.732,0
6892,,,0.0,0.0,,43.0,2.8648,71.0,21.0,,59.0,80.0,12.732,0
295,14.642,90.0,,0.0,,98.0,3.1831,14.0,101.0,68.0,37.0,80.0,12.732,0
3784,,42.0,,0.0,,98.0,2.8648,,101.0,49.0,,80.0,15.915,0
2806,8.2761,19.0,0.0,0.0,,98.0,3.5014,14.0,101.0,68.0,37.0,,14.324,0
6355,14.642,42.0,0.0,,65.0,98.0,2.8648,71.0,,68.0,37.0,,,0
7370,9.8676,,0.0,,,98.0,2.2282,26.0,101.0,,59.0,80.0,,0
5942,12.096,90.0,0.0,,61.0,75.0,3.1831,85.0,17.0,49.0,59.0,80.0,12.732,0
3587,7.0028,20.0,0.0,0.0,65.0,98.0,4.138,82.0,,,37.0,92.0,13.687,0
3410,11.141,3.0,2180.1,0.0,,98.0,2.2282,,101.0,68.0,37.0,,19.099,0
1365,7.9577,7.0,0.0,,61.0,64.0,1.2732,44.0,101.0,49.0,,80.0,,0
6951,23.873,2.0,,,102.0,24.0,1.9099,,,,37.0,,0.31831,0
8810,14.006,20.0,0.0,0.0,61.0,,4.138,82.0,101.0,,59.0,80.0,15.915,1
7378,,42.0,0.0,0.0,,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,,0
2389,13.051,90.0,0.0,0.0,61.0,98.0,3.1831,34.0,,49.0,59.0,57.0,12.732,0
4677,7.6394,20.0,0.0,0.0,65.0,,4.138,14.0,101.0,73.0,59.0,,12.732,0
7757,8.9127,20.0,0.0,,,98.0,4.138,82.0,,68.0,37.0,80.0,12.732,0
6351,8.5944,42.0,0.0,0.0,,98.0,2.8648,,101.0,,37.0,80.0,14.324,0
8315,18.462,90.0,,0.0,61.0,98.0,3.1831,96.0,101.0,,,87.0,,1
8542,11.459,18.0,0.0,0.0,61.0,98.0,3.8197,34.0,101.0,103.0,37.0,80.0,15.915,1
291,,42.0,0.0,,61.0,98.0,,85.0,101.0,49.0,,80.0,15.915,0
4186,7.9577,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,21.0,68.0,37.0,,12.732,0
5416,6.6845,7.0,0.0,0.0,65.0,98.0,1.2732,35.0,101.0,99.0,59.0,,12.732,0
1802,6.3662,90.0,0.0,0.0,,98.0,3.1831,58.0,15.0,73.0,59.0,80.0,12.732,0
4609,7.9577,90.0,0.0,0.0,65.0,,3.1831,14.0,101.0,73.0,,80.0,9.5493,0
4153,6.6845,90.0,,,65.0,,3.1831,71.0,101.0,73.0,,80.0,3.1831,0
2862,17.189,2.0,0.0,0.0,61.0,98.0,1.9099,,101.0,49.0,59.0,57.0,14.324,0
128,12.414,18.0,,0.0,65.0,98.0,3.8197,34.0,101.0,68.0,59.0,36.0,13.369,0
4412,8.2761,90.0,0.0,,65.0,98.0,3.1831,34.0,21.0,73.0,37.0,80.0,,0
7057,,42.0,0.0,0.0,28.0,98.0,2.8648,14.0,101.0,,37.0,,12.732,0
7478,9.5493,42.0,0.0,0.0,61.0,98.0,2.8648,14.0,21.0,49.0,59.0,57.0,,0
3965,11.141,90.0,0.0,0.0,61.0,98.0,3.1831,34.0,101.0,49.0,,92.0,,0
8269,14.642,63.0,0.0,0.0,,98.0,4.4563,,101.0,49.0,59.0,88.0,14.324,1
9171,16.87,42.0,,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,,1
7949,11.777,42.0,0.0,0.0,61.0,98.0,2.8648,71.0,,49.0,59.0,80.0,12.732,0
6104,7.3211,90.0,0.0,0.0,,27.0,3.1831,44.0,101.0,,59.0,80.0,,0
7677,14.324,,0.0,0.0,,98.0,2.8648,,101.0,49.0,59.0,80.0,12.732,0
5622,,42.0,,0.0,28.0,,2.8648,,101.0,99.0,37.0,80.0,11.141,0
6619,,20.0,0.0,0.0,,,4.138,26.0,101.0,73.0,37.0,80.0,6.3662,0
8842,16.234,29.0,4782.3,0.0,61.0,51.0,,,101.0,49.0,59.0,80.0,19.099,1
6204,13.369,20.0,0.0,,61.0,98.0,4.138,85.0,101.0,49.0,59.0,80.0,19.099,0
8734,,3.0,0.0,0.0,61.0,98.0,2.2282,26.0,21.0,49.0,59.0,57.0,12.732,1
10093,11.459,42.0,2447.2,0.0,,98.0,,85.0,,49.0,59.0,80.0,12.732,1
7390,,90.0,0.0,0.0,61.0,98.0,3.1831,85.0,101.0,49.0,59.0,80.0,15.915,0
5861,18.462,20.0,0.0,0.0,61.0,98.0,4.138,82.0,101.0,,59.0,57.0,18.462,0
7734,12.096,,0.0,,65.0,98.0,3.1831,71.0,101.0,,59.0,80.0,12.732,0
9791,14.961,,,0.0,,,2.8648,14.0,101.0,103.0,,80.0,6.3662,1
5400,7.3211,42.0,0.0,531.26,65.0,98.0,2.8648,85.0,101.0,68.0,59.0,80.0,,0
796,21.008,,448.5,0.0,,,1.5915,34.0,101.0,,59.0,87.0,0.31831,0
8386,8.2761,42.0,0.0,0.0,61.0,98.0,2.8648,,101.0,49.0,59.0,80.0,,1
7578,8.2761,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,101.0,68.0,59.0,80.0,,0
4321,11.777,19.0,0.0,,28.0,,3.5014,58.0,101.0,,37.0,80.0,9.5493,0
7704,16.234,,,,61.0,98.0,2.8648,,101.0,49.0,59.0,,,0
2299,19.417,6.0,,,28.0,98.0,0.95493,96.0,,68.0,,80.0,,0
9079,15.597,63.0,,629.3,61.0,98.0,,34.0,101.0,49.0,59.0,80.0,,1
3125,12.096,42.0,,0.0,28.0,98.0,2.8648,14.0,101.0,99.0,37.0,80.0,15.279,0
9265,12.096,42.0,,,61.0,27.0,2.8648,,101.0,,,80.0,,1
7830,,8.0,0.0,,61.0,98.0,1.5915,96.0,,49.0,59.0,87.0,31.513,0
3325,16.87,,,,89.0,,3.1831,26.0,21.0,68.0,59.0,,,0
8834,18.144,,,0.0,61.0,98.0,4.138,85.0,,,37.0,87.0,12.732,1
1629,,90.0,,,65.0,98.0,3.1831,71.0,21.0,73.0,,80.0,4.7746,0
611,18.78,42.0,,0.0,61.0,98.0,2.8648,,101.0,49.0,59.0,,,0
7405,,90.0,0.0,0.0,65.0,,3.1831,34.0,101.0,68.0,,80.0,12.732,0
8367,14.324,42.0,0.0,0.0,61.0,98.0,,14.0,101.0,49.0,,80.0,,1
9767,,42.0,4565.8,0.0,28.0,,2.8648,26.0,101.0,,59.0,80.0,,1
8490,12.732,20.0,,,62.0,,,82.0,17.0,68.0,59.0,80.0,12.732,1
8250,11.141,81.0,0.0,629.3,61.0,98.0,4.7746,82.0,101.0,49.0,59.0,80.0,25.465,1
1676,11.459,20.0,0.0,0.0,65.0,,4.138,34.0,101.0,,37.0,80.0,12.732,0
8443,15.597,42.0,,0.0,,98.0,2.8648,,,,37.0,80.0,12.732,1
10405,,42.0,0.0,,,98.0,2.8648,,,49.0,59.0,80.0,25.465,1
5665,,6.0,,0.0,61.0,64.0,0.95493,71.0,,49.0,59.0,80.0,12.732,0
8683,11.777,90.0,2323.0,0.0,61.0,98.0,3.1831,14.0,101.0,103.0,37.0,80.0,14.324,1
