Id,age,education,income_from_investment_sources,losses_from_investment_sources,marital_status,native_country,number_of_years_of_education,occupation,race,relationship,sex,work_class,working_hours_per_week,earn_over_4k_euros_per_year
5563,6.3662,7.0,0.0,4.79511278724,65.0,98.0,1.2732,58.0,101.0,70.0,59.0,80.0,12.732,0
5564,8.9127,90.0,48.266140182,0.0,65.0,98.0,3.1831,14.0,101.0,68.0,37.0,80.0,12.732,0
5565,8.2761,20.0,0.0,55.7403821482,65.0,98.0,4.15021985611,82.0,101.0,68.0,59.0,80.0,15.279,0
5566,18.462,42.0,0.0,0.0,61.0,98.0,2.8648,58.0,101.0,49.0,59.0,80.0,12.732,0
5567,9.8676,90.0,0.0,0.0,65.0,98.0,3.1831,71.0,17.0,68.0,59.0,92.0,12.732,0
5568,11.777,18.0,0.0,0.0,28.0,98.0,3.76710681863,83.0,21.0,68.0,59.0,57.0,12.096,0
5569,14.324,7.0,0.0,0.0,28.0,98.0,1.2732,71.0,21.0,68.0,37.0,80.0,11.141,0
5570,9.52380885903,42.0,0.0,0.0,65.0,98.0,2.86715956535,14.0,101.0,68.0,37.0,80.0,15.915,0
5571,10.504,63.0,0.0,0.0,61.0,98.0,4.4563,83.0,101.0,49.0,59.0,92.0,14.0461780846,0
5572,11.141,42.0,0.0,0.0,28.0,98.0,2.8648,44.0,101.0,68.0,59.0,80.0,7.9577,0
5573,19.099,42.0,0.0,0.0,61.0,98.0,2.8648,34.0,21.0,49.0,59.0,80.0,12.732,0
5574,6.80978011276,90.0,0.0,0.0,65.0,98.0,3.1831,85.0,101.0,73.0,37.0,80.0,6.3662,0
5575,12.096,2.0,88.4516611669,0.0,61.0,98.0,1.9099,26.0,101.0,49.0,59.0,80.0,13.5573319378,0
5576,12.732,19.0,29.3496455111,0.0,28.0,98.0,3.5014,26.0,101.0,99.0,59.0,80.0,12.732,0
5577,8.5944,90.0,0.0,0.0,61.0,98.0,3.1831,34.0,101.0,49.0,59.0,80.0,19.099,0
5578,6.3662,90.0,0.0,0.0,65.0,98.0,3.18886761671,85.0,101.0,73.0,37.0,80.0,7.9577,0
5579,12.6451099672,90.0,128.731434597,0.0,61.0,98.0,3.1831,83.0,101.0,49.0,59.0,57.0,12.732,0
5580,14.642,90.0,465.802929606,0.0,61.0,98.0,3.1831,58.0,21.0,49.0,59.0,80.0,12.732,0
5581,6.3662,90.0,0.0,0.0,65.0,98.0,3.1831,58.0,17.0,68.0,37.0,80.0,10.9861315966,0
5582,13.687,42.0,0.0,0.0,61.0,98.0,2.86535935246,26.0,101.0,49.0,59.0,80.0,12.732,0
5583,16.157237046,90.0,0.0,0.0,28.0,98.0,3.1831,71.0,101.0,68.0,37.0,80.0,4.7746,0
5584,15.279,20.0,0.0,0.0,28.0,98.0,4.138,14.0,101.0,68.0,37.0,80.0,12.2228408329,0
5585,11.459,90.0,0.0,26.9865913634,28.0,98.0,3.18852470973,83.0,101.0,68.0,59.0,57.0,17.507,0
5586,5.7296,90.0,270.765264108,0.0,65.0,98.0,3.1831,85.0,101.0,73.0,59.0,80.0,19.099,0
5587,15.820139207,18.0,0.0,0.0,61.0,98.0,3.786465686,14.0,101.0,49.0,59.0,80.0,7.6394,0
5588,14.006,18.0,0.0,0.0,28.0,98.0,3.8197,94.0,21.0,68.0,59.0,57.0,12.732,0
5589,10.186,2.0,0.0,0.0,61.0,98.0,1.9099,26.0,101.0,49.0,59.0,80.0,12.732,0
5590,8.22887779905,20.0,0.0,0.0,65.0,77.0,4.1123450787,14.0,101.0,73.0,37.0,80.0,12.732,0
5591,5.4113,3.0,-56.2474871144,0.0,65.0,98.0,2.21393033643,44.0,101.0,73.0,59.0,80.0,3.8197,0
5592,13.051,4.0,0.0,0.0,61.0,98.0,2.5465,71.0,101.0,103.0,37.0,80.0,3.1831,0
5593,12.4239469911,2.0,0.0,0.0,89.0,98.0,1.9099,71.0,21.0,99.0,37.0,80.0,10.186,0
5594,8.9127,90.0,48.266140182,0.0,65.0,98.0,3.1831,14.0,101.0,73.0,59.0,80.0,12.732,0
5595,8.9127,3.0,-42.0624155482,0.0,65.0,98.0,2.2282,85.0,101.0,73.0,59.0,88.0,12.732,0
5596,6.0479,7.0,0.0,0.0,65.0,41.0,1.2732,96.0,101.0,99.0,59.0,80.0,7.9577,0
5597,11.459,90.0,301.136492346,0.0,61.0,98.0,3.1831,71.0,101.0,103.0,37.0,88.0,11.3752068175,0
5598,7.9577,90.0,0.0,0.0,61.0,98.0,3.1831,96.0,101.0,49.0,59.0,80.0,11.141,0
5599,13.369,20.0,0.0,28.1615307682,28.0,98.0,4.138,82.0,101.0,68.0,59.0,80.0,12.732,0
5600,12.8889039202,90.0,0.0,0.0,61.0,98.0,3.1831,26.0,101.0,49.0,59.0,80.0,12.732,0
5601,11.141,90.0,0.0,0.0,61.0,98.0,3.1831,34.0,101.0,49.0,59.0,80.0,18.462,0
5602,11.777,42.0,0.0,0.0,61.0,98.0,2.86535935246,26.0,101.0,49.0,59.0,80.0,13.8086893471,0
5603,12.414,42.0,166.759761335,0.0,65.0,98.0,2.87551938371,83.0,15.0,73.0,59.0,57.0,15.279,0
5604,11.7876991843,90.0,-140.386208549,359.896171292,28.0,98.0,3.1831,71.0,101.0,99.0,37.0,80.0,11.6900460948,0
5605,13.5418722481,42.0,0.0,0.0,61.0,98.0,2.8648,94.0,101.0,49.0,59.0,36.0,12.732,0
5606,9.58417898604,90.0,16.4011982804,0.0,65.0,98.0,3.18886761671,85.0,101.0,68.0,37.0,80.0,12.13648129,0
5607,11.459,90.0,0.0,0.0,65.0,98.0,3.1831,58.0,101.0,99.0,59.0,80.0,14.324,0
5608,11.777,42.0,0.0,0.0,65.0,98.0,2.8648,58.0,101.0,73.0,59.0,80.0,12.732,0
5609,12.414,90.0,0.0,0.0,28.0,98.0,3.1831,71.0,101.0,99.0,37.0,80.0,19.099,0
5610,10.186,42.0,0.0,0.0,61.0,98.0,2.8648,35.0,101.0,103.0,37.0,80.0,12.732,0
5611,18.78,90.0,323.975811694,0.0,102.0,98.0,3.1831,14.0,101.0,68.0,37.0,80.0,11.141,0
5612,13.6253480974,20.0,1085.8,-0.720509192948,61.0,98.0,4.11427138949,85.0,101.0,49.0,59.0,80.0,14.324,0
5613,15.915,42.0,257.030290723,0.0,61.0,98.0,2.8648,96.0,101.0,49.0,59.0,80.0,12.732,0
5614,13.369,42.0,0.0,26.9673585471,61.0,98.0,2.87586829402,85.0,101.0,49.0,59.0,80.0,11.777,0
5615,10.186,90.0,0.0,10.5354485991,65.0,98.0,3.1831,82.0,101.0,68.0,59.0,80.0,13.0332438229,0
5616,6.3662,42.0,1203.5,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,11.141,0
5617,15.915,2.0,0.0,0.0,28.0,98.0,1.9099,26.0,101.0,68.0,59.0,88.0,13.3523640995,0
5618,5.7296,90.0,0.0,0.0,65.0,98.0,3.1831,26.0,101.0,68.0,59.0,80.0,11.4960325022,0
5619,19.099,63.0,3876.63220746,0.0,65.0,98.0,4.53634155451,82.0,101.0,68.0,59.0,80.0,15.915,0
5620,19.099,90.0,0.0,0.0,61.0,98.0,3.1831,82.0,101.0,49.0,59.0,80.0,12.732,0
5621,13.369,42.0,0.0,16.6064120023,65.0,98.0,3.02449493354,82.0,101.0,68.0,59.0,57.0,7.0028,0
5622,11.4115442677,42.0,-24.8630385374,0.0,28.0,98.0,2.8648,71.0,101.0,99.0,37.0,80.0,11.141,0
5623,11.141,90.0,0.0,32.26977105,61.0,98.0,3.1831,85.0,101.0,103.0,37.0,87.0,12.732,0
5624,9.5493,18.0,0.0,0.0,61.0,98.0,3.8197,85.0,101.0,49.0,59.0,88.0,19.099,0
5625,17.507,18.0,0.0,0.0,28.0,98.0,3.8197,14.0,101.0,99.0,37.0,80.0,12.732,0
5626,6.0479,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,101.0,73.0,37.0,80.0,6.3662,0
5627,12.414,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,0
5628,15.279,90.0,0.0,22.643956835,28.0,98.0,3.1831,14.0,101.0,99.0,37.0,80.0,12.732,0
5629,6.6845,90.0,0.0,9.02152231441,65.0,98.0,3.18038997441,44.0,101.0,73.0,59.0,80.0,9.5493,0
5630,7.3211,20.0,0.0,0.0,65.0,98.0,4.138,94.0,101.0,73.0,59.0,80.0,12.732,0
5631,7.0028,90.0,0.0,0.0,65.0,98.0,3.1831,71.0,101.0,73.0,59.0,80.0,9.5493,0
5632,9.88831984971,90.0,0.0,0.0,65.0,98.0,3.1831,85.0,101.0,68.0,37.0,80.0,12.732,0
5633,7.3211,90.0,0.0,0.0,65.0,98.0,3.18038997441,44.0,101.0,68.0,59.0,80.0,12.3762489492,0
5634,7.3211,20.0,0.0,0.0,65.0,98.0,4.138,14.0,101.0,68.0,37.0,80.0,7.3211,0
5635,7.3211,90.0,0.0,0.0,65.0,98.0,3.1831,85.0,101.0,73.0,37.0,80.0,4.7746,0
5636,7.0028,20.0,0.0,0.0,65.0,98.0,4.138,14.0,101.0,73.0,37.0,92.0,3.1831,0
5637,5.7296,42.0,11.4948039487,0.0,65.0,98.0,2.8648,14.0,101.0,73.0,59.0,80.0,6.3662,0
5638,10.823,8.0,0.0,0.0,61.0,98.0,1.5915,26.0,101.0,49.0,59.0,80.0,15.915,0
5639,11.9046314441,18.0,4.09756861458,0.0,89.0,98.0,3.8197,71.0,101.0,99.0,37.0,80.0,11.170924302,0
5640,17.8270750927,90.0,743.970238406,0.0,102.0,98.0,3.1831,35.0,101.0,99.0,37.0,88.0,15.915,0
5641,12.6040247098,90.0,0.0,0.0,61.0,98.0,3.1831,44.0,101.0,49.0,59.0,80.0,12.732,0
5642,10.823,42.0,82.8583158749,0.0,61.0,98.0,2.8648,71.0,21.0,49.0,59.0,80.0,9.5493,0
5643,8.9127,63.0,0.0,0.0,65.0,98.0,4.4563,82.0,101.0,73.0,59.0,88.0,12.732,0
5644,17.825,2.0,0.0,14.199746082,65.0,98.0,1.9099,44.0,101.0,68.0,59.0,80.0,12.732,0
5645,14.642,42.0,0.0,0.0,28.0,98.0,2.8648,71.0,101.0,68.0,37.0,80.0,9.5493,0
5646,7.3211,90.0,0.0,0.0,62.0,41.0,3.1831,14.0,101.0,73.0,37.0,57.0,12.732,0
5647,10.504,20.0,0.0,0.0,61.0,98.0,4.1123450787,14.0,101.0,103.0,37.0,80.0,9.5493,0
5648,8.5944,42.0,0.0,7.61360628295,65.0,98.0,2.8648,71.0,17.0,73.0,59.0,80.0,12.732,0
5649,6.6845,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,21.0,73.0,37.0,80.0,6.3662,0
5650,5.7296,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,101.0,73.0,59.0,80.0,8.53353852139,0
5651,14.1865746311,20.0,0.0,0.0,28.0,98.0,4.138,82.0,101.0,68.0,37.0,80.0,11.459,0
5652,13.6625445922,3.0,0.0,0.0,61.0,98.0,2.2282,71.0,101.0,49.0,59.0,57.0,12.732,0
5653,7.6394,18.0,749.3,0.0,65.0,98.0,3.8197,26.0,101.0,68.0,59.0,80.0,12.732,0
5654,8.28482780864,18.0,48.266140182,0.0,65.0,98.0,3.8197,34.0,21.0,73.0,37.0,80.0,12.732,0
5655,11.777,42.0,0.0,0.0,28.0,98.0,2.8648,85.0,101.0,68.0,37.0,80.0,12.7064752362,0
5656,10.823,42.0,296.697444746,0.0,61.0,98.0,2.86715956535,26.0,101.0,49.0,59.0,80.0,15.915,0
5657,13.1851235971,42.0,0.0,0.0,28.0,98.0,2.8648,34.0,101.0,99.0,37.0,80.0,12.732,0
5658,10.504,42.0,0.0,16.6382044802,61.0,98.0,2.87371917083,83.0,101.0,49.0,59.0,88.0,9.5493,0
5659,6.3662,42.0,0.0,5.46951358177,65.0,98.0,2.8648,71.0,101.0,73.0,37.0,80.0,2.5465,0
5660,8.2761,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,99.0,37.0,80.0,11.9879927988,0
5661,5.4113,3.0,0.0,0.0,65.0,98.0,2.2282,85.0,101.0,73.0,37.0,80.0,6.3662,0
5662,16.87,19.0,0.0,472.69,61.0,98.0,3.5014,34.0,101.0,49.0,59.0,80.0,12.732,0
5663,9.8676,90.0,0.0,0.0,28.0,98.0,3.1831,85.0,101.0,73.0,37.0,80.0,11.141,0
5664,10.823,3.0,0.0,14.2860575595,61.0,98.0,2.2282,58.0,101.0,49.0,59.0,80.0,13.2551252692,0
5665,12.5642402091,6.0,69.5075323646,0.0,61.0,64.0,0.95493,71.0,101.0,49.0,59.0,80.0,12.732,0
5666,7.0028,42.0,0.0,0.0,65.0,98.0,2.8648,14.0,101.0,73.0,37.0,80.0,12.732,0
5667,6.6845,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,73.0,37.0,80.0,6.3662,0
5668,12.732,42.0,-44.0113234359,133.456153755,65.0,98.0,2.8648,14.0,101.0,99.0,37.0,80.0,11.141,0
5669,10.186,20.0,0.0,637.26,61.0,47.0,4.17185380717,82.0,17.0,49.0,59.0,36.0,12.732,0
5670,9.231,42.0,241.790844961,0.0,61.0,98.0,2.86223702355,71.0,101.0,103.0,37.0,57.0,12.732,0
5671,21.645,90.0,0.0,0.0,102.0,98.0,3.1831,14.0,21.0,99.0,37.0,80.0,12.732,0
5672,7.3211,42.0,0.0,1.60568563264,28.0,98.0,2.8521778369,79.0,101.0,99.0,37.0,80.0,12.732,0
5673,17.189,42.0,0.0,0.0,61.0,98.0,2.8648,71.0,101.0,103.0,37.0,80.0,11.141,0
5674,6.6845,90.0,0.0,628.34,65.0,98.0,3.1831,82.0,17.0,73.0,59.0,80.0,12.732,0
5675,13.2531897492,19.0,0.0,0.0,28.0,98.0,3.5014,82.0,101.0,68.0,59.0,80.0,13.369,0
5676,6.0479,2.0,0.0,4.23178660574,65.0,98.0,1.9099,71.0,101.0,68.0,37.0,80.0,12.732,0
5677,6.6845,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,101.0,70.0,59.0,80.0,10.4922239265,0
5678,11.141,20.0,0.0,0.0,61.0,98.0,4.138,14.0,21.0,103.0,37.0,80.0,11.7153911907,0
5679,12.414,90.0,692.01,0.0,65.0,98.0,3.1831,14.0,101.0,73.0,37.0,80.0,12.9095088316,0
5680,12.096,42.0,0.0,13.2623569674,65.0,98.0,2.8648,26.0,101.0,99.0,59.0,80.0,12.732,0
5681,8.2761,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,68.0,37.0,80.0,12.732,0
5682,13.3849935577,42.0,0.0,0.0,28.0,98.0,2.86403723644,71.0,101.0,68.0,59.0,80.0,14.324,0
5683,22.282,90.0,0.0,42.2092269308,61.0,98.0,3.18200325656,26.0,101.0,49.0,59.0,88.0,7.9577,0
5684,14.324,2.0,0.0,0.0,61.0,98.0,1.9099,85.0,101.0,49.0,59.0,80.0,12.732,0
5685,26.42,42.0,0.0,53.3459668138,102.0,98.0,2.8648,83.0,101.0,68.0,59.0,80.0,17.507,0
5686,18.78,42.0,0.0,0.0,89.0,98.0,2.86223702355,71.0,101.0,68.0,37.0,80.0,10.7147690957,0
5687,5.7296,8.0,0.0,0.0,65.0,98.0,1.5915,71.0,21.0,73.0,59.0,80.0,4.7746,0
5688,9.8676,42.0,114.106074343,0.0,61.0,98.0,2.8648,14.0,101.0,49.0,59.0,80.0,13.6666582534,0
5689,10.441885649,20.0,0.0,0.0,65.0,98.0,4.138,82.0,101.0,68.0,37.0,57.0,12.732,0
5690,10.504,19.0,0.0,0.0,61.0,98.0,3.5014,58.0,101.0,49.0,59.0,80.0,13.6878665457,0
5691,10.8983089527,63.0,0.0,0.0,65.0,98.0,4.47643059529,82.0,101.0,68.0,59.0,80.0,16.552,0
5692,8.5944,20.0,0.0,0.0,61.0,30.0,4.138,82.0,101.0,49.0,59.0,80.0,12.732,0
5693,13.051,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,0
5694,7.9577,42.0,0.0,0.0,61.0,98.0,2.8648,71.0,101.0,103.0,37.0,80.0,7.9577,0
5695,21.008,81.0,0.0,0.0,61.0,98.0,4.73275613617,82.0,101.0,49.0,59.0,88.0,15.915,0
5696,9.5493,20.0,0.0,0.0,62.0,98.0,4.138,14.0,101.0,68.0,59.0,92.0,12.732,0
5697,7.0028,42.0,0.0,0.0,65.0,98.0,2.86645137075,96.0,101.0,68.0,59.0,80.0,12.732,0
5698,11.141,90.0,1305.4,0.0,89.0,98.0,3.1831,35.0,101.0,68.0,59.0,88.0,19.099,0
5699,16.234,20.0,345.833520225,532.21,61.0,98.0,4.1136289236,35.0,101.0,49.0,59.0,88.0,22.282,0
5700,12.732,90.0,0.0,0.0,89.0,98.0,3.1831,71.0,21.0,99.0,37.0,80.0,12.732,0
5701,8.2761,2.0,0.0,0.0,61.0,98.0,1.91923914339,44.0,101.0,103.0,37.0,80.0,12.732,0
5702,16.87,18.0,0.0,0.0,65.0,98.0,3.8197,14.0,101.0,99.0,37.0,80.0,11.8336645491,0
5703,10.186,42.0,1203.5,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,0
5704,15.7757533422,90.0,522.016016592,0.0,61.0,91.0,3.1831,26.0,17.0,49.0,59.0,88.0,12.732,0
5705,12.6897458422,42.0,0.0,0.0,89.0,98.0,2.86535935246,14.0,101.0,68.0,59.0,80.0,12.732,0
5706,7.0028,90.0,0.0,0.0,65.0,98.0,3.1831,96.0,101.0,68.0,59.0,80.0,13.6875249606,0
5707,19.735,42.0,0.0,0.0,61.0,98.0,2.86645137075,96.0,101.0,49.0,59.0,80.0,12.5118041508,0
5708,10.504,42.0,32.2898067506,0.0,65.0,98.0,2.8648,14.0,101.0,68.0,37.0,80.0,12.732,0
5709,6.6845,42.0,0.0,0.0,65.0,98.0,2.8648,96.0,101.0,73.0,59.0,80.0,6.3662,0
5710,7.9577,3.0,-31.6009570427,0.0,65.0,98.0,2.2282,44.0,101.0,68.0,59.0,80.0,12.732,0
5711,9.231,6.0,50.2153105498,0.0,61.0,64.0,0.95493,71.0,101.0,49.0,59.0,80.0,12.9768551182,0
5712,9.231,20.0,383.193337813,0.0,65.0,98.0,4.138,82.0,101.0,68.0,59.0,36.0,15.279,0
5713,13.6157288218,18.0,0.0,0.0,28.0,98.0,3.786465686,26.0,101.0,68.0,59.0,80.0,12.732,0
5714,10.1282774783,42.0,-44.0113234359,226.727740209,65.0,98.0,2.86533118906,26.0,101.0,68.0,59.0,80.0,12.732,0
5715,12.732,42.0,0.0,10.5675884717,28.0,98.0,2.8648,26.0,101.0,68.0,59.0,80.0,12.732,0
5716,8.9127,42.0,0.0,0.0,61.0,98.0,2.8648,58.0,101.0,49.0,59.0,80.0,14.324,0
5717,17.189,42.0,0.0,0.0,61.0,98.0,2.8648,14.0,101.0,49.0,59.0,80.0,12.732,0
5718,9.231,42.0,0.0,0.0,61.0,98.0,2.86535935246,26.0,101.0,49.0,59.0,80.0,12.732,0
5719,15.597,42.0,0.0,0.0,28.0,98.0,2.8648,58.0,21.0,99.0,37.0,80.0,12.732,0
5720,14.642,3.0,0.0,9.09222445771,28.0,32.0,2.2282,71.0,101.0,68.0,37.0,80.0,8.5944,0
5721,22.6,2.0,0.0,0.0,61.0,98.0,1.91923914339,35.0,101.0,49.0,59.0,88.0,2.5465,0
5722,12.7385215394,90.0,0.0,0.0,61.0,98.0,3.1831,35.0,101.0,49.0,59.0,80.0,25.465,0
5723,17.825,42.0,0.0,0.0,65.0,98.0,2.86535935246,14.0,101.0,68.0,37.0,80.0,12.732,0
5724,7.3211,90.0,0.0,0.0,61.0,98.0,3.1831,34.0,101.0,103.0,37.0,80.0,7.9577,0
5725,8.2761,42.0,0.0,0.0,65.0,98.0,2.88325371074,34.0,101.0,73.0,59.0,80.0,12.732,0
5726,9.8676,18.0,0.0,0.0,61.0,98.0,3.8197,94.0,101.0,49.0,59.0,36.0,14.0027560789,0
5727,12.6226409791,20.0,164.960954603,0.0,28.0,98.0,4.138,14.0,101.0,99.0,37.0,80.0,12.732,0
5728,7.9577,90.0,237.052880727,0.0,65.0,98.0,3.1831,14.0,101.0,68.0,37.0,80.0,15.915,0
5729,8.5944,42.0,91.976241183,0.0,61.0,98.0,2.8648,58.0,101.0,49.0,59.0,80.0,12.732,0
5730,9.74573196067,4.0,0.0,0.0,65.0,98.0,2.5465,85.0,101.0,68.0,59.0,80.0,13.6605023214,0
5731,15.915,18.0,0.0,0.0,61.0,98.0,3.8197,83.0,101.0,49.0,59.0,88.0,6.3662,0
5732,9.5493,42.0,130.2125918,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,0
5733,7.6394,3.0,0.0,0.0,65.0,98.0,2.2282,44.0,101.0,73.0,59.0,80.0,12.732,0
5734,9.231,90.0,0.0,0.0,65.0,98.0,3.1831,34.0,101.0,68.0,59.0,80.0,14.324,0
5735,9.8676,90.0,0.0,0.0,61.0,98.0,3.1831,26.0,101.0,49.0,59.0,80.0,12.732,0
5736,17.189,90.0,0.0,0.0,28.0,53.0,3.1831,34.0,101.0,68.0,37.0,80.0,13.3023721991,0
5737,6.3662,3.0,0.0,0.0,61.0,98.0,2.2282,85.0,101.0,70.0,37.0,80.0,9.42507648427,0
5738,11.777,42.0,0.0,9.57218589492,65.0,98.0,2.8648,71.0,101.0,73.0,59.0,80.0,12.732,0
5739,8.9127,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,21.0,73.0,59.0,80.0,9.5493,0
5740,14.642,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,68.0,37.0,92.0,12.732,0
5741,11.141,20.0,0.0,0.0,89.0,98.0,4.13023943698,34.0,101.0,99.0,37.0,80.0,13.369,0
5742,10.823,42.0,0.0,0.0,61.0,98.0,2.87586829402,85.0,101.0,49.0,59.0,80.0,7.9577,0
5743,10.0253386643,20.0,0.0,0.0,65.0,98.0,4.138,34.0,101.0,68.0,59.0,80.0,15.915,0
5744,7.68210206689,90.0,0.0,12.648440428,65.0,98.0,3.1831,14.0,101.0,73.0,37.0,80.0,12.732,0
5745,19.417,42.0,0.0,0.0,65.0,98.0,2.8648,14.0,101.0,68.0,37.0,80.0,12.732,0
5746,14.324,90.0,0.0,0.0,28.0,98.0,3.1831,85.0,101.0,68.0,37.0,80.0,12.732,0
5747,11.459,42.0,213.15787552,0.0,61.0,98.0,2.8648,96.0,101.0,49.0,59.0,80.0,15.4764299102,0
5748,10.823,42.0,0.0,0.0,65.0,98.0,2.8648,96.0,21.0,99.0,59.0,80.0,9.5493,0
5749,8.5944,19.0,0.0,0.0,61.0,98.0,3.5014,85.0,101.0,49.0,59.0,80.0,19.099,0
5750,9.23477843344,2.0,3.44968921662,0.0,65.0,98.0,1.92022132132,26.0,101.0,99.0,59.0,80.0,12.732,0
5751,8.2761,20.0,0.0,23.7362598952,65.0,98.0,4.138,94.0,101.0,68.0,37.0,80.0,12.732,0
5752,6.0479,3.0,0.0,0.0,65.0,98.0,2.2282,71.0,101.0,70.0,37.0,80.0,4.7746,0
5753,11.459,42.0,0.0,0.0,28.0,98.0,2.8648,26.0,101.0,68.0,59.0,80.0,12.732,0
5754,13.2424869484,42.0,0.0,0.0,61.0,98.0,2.86645137075,96.0,101.0,49.0,59.0,80.0,12.732,0
5755,6.3662,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,73.0,37.0,92.0,7.9577,0
5756,13.369,19.0,430.549616796,0.0,61.0,98.0,3.5324662229,26.0,101.0,49.0,59.0,88.0,14.401366573,0
5757,12.732,42.0,0.0,0.0,65.0,98.0,2.87586829402,85.0,101.0,73.0,37.0,80.0,11.8721807647,0
5758,7.9577,90.0,0.0,0.0,61.0,98.0,3.1831,26.0,101.0,49.0,59.0,80.0,12.732,0
5759,12.732,19.0,0.0,0.0,28.0,98.0,3.5014,14.0,101.0,99.0,37.0,80.0,15.915,0
5760,15.597,42.0,0.0,0.0,65.0,98.0,2.8648,26.0,101.0,73.0,59.0,80.0,12.7742631259,0
5761,14.642,42.0,153.840165844,0.0,28.0,98.0,2.8648,58.0,101.0,73.0,37.0,80.0,12.732,0
5762,10.186,42.0,0.0,0.0,65.0,98.0,2.8648,85.0,101.0,68.0,59.0,88.0,15.915,0
5763,8.9127,90.0,0.0,23.8093070537,61.0,98.0,3.1831,44.0,21.0,49.0,59.0,80.0,12.732,0
5764,8.65144196803,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,21.0,70.0,59.0,80.0,6.3662,0
5765,6.0479,42.0,0.0,9.15968465423,65.0,98.0,2.8648,14.0,101.0,73.0,37.0,80.0,7.9577,0
5766,5.7296,3.0,0.0,0.0,65.0,98.0,2.2282,14.0,21.0,73.0,37.0,80.0,6.3662,0
5767,12.414,42.0,0.0,0.0,65.0,98.0,2.8648,85.0,101.0,68.0,59.0,80.0,17.507,0
5768,16.8823019063,20.0,0.0,0.0,28.0,98.0,4.138,82.0,101.0,68.0,37.0,88.0,9.5493,0
5769,14.642,20.0,0.0,34.550296489,28.0,98.0,4.14841964323,82.0,101.0,68.0,37.0,57.0,12.732,0
5770,14.324,90.0,0.0,0.0,61.0,98.0,3.1831,85.0,101.0,49.0,59.0,80.0,12.732,0
5771,19.099,20.0,0.0,37.0090002804,28.0,98.0,4.138,82.0,101.0,68.0,37.0,92.0,12.732,0
5772,9.5493,3.0,0.0,0.0,61.0,98.0,2.2282,26.0,101.0,49.0,59.0,80.0,12.732,0
5773,13.3267730828,90.0,0.0,0.0,28.0,98.0,3.1831,94.0,101.0,68.0,37.0,80.0,13.687,0
5774,7.3211,90.0,0.0,0.0,65.0,98.0,3.1831,85.0,101.0,68.0,59.0,80.0,14.324,0
5775,15.279,90.0,0.0,0.0,65.0,98.0,3.20344598166,82.0,21.0,68.0,37.0,80.0,7.6394,0
5776,14.4437901922,42.0,439.77616688,0.0,61.0,98.0,2.8648,14.0,101.0,103.0,37.0,80.0,4.7746,0
5777,7.9577,42.0,29.1041023928,0.0,61.0,98.0,2.8648,26.0,101.0,73.0,59.0,80.0,12.732,0
5778,15.915,90.0,0.0,0.0,65.0,98.0,3.1831,82.0,101.0,68.0,59.0,80.0,12.8748557129,0
5779,19.417,42.0,0.0,18.5431347984,28.0,98.0,2.8648,85.0,101.0,68.0,59.0,87.0,12.149341645,0
5780,11.141,20.0,0.0,54.0659043874,65.0,98.0,4.138,34.0,101.0,68.0,59.0,80.0,15.915,0
5781,20.69,90.0,0.0,0.0,28.0,98.0,3.1831,14.0,101.0,68.0,37.0,57.0,12.732,0
5782,12.4953093915,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,17.0,49.0,59.0,80.0,14.324,0
5783,13.687,20.0,0.0,0.0,61.0,95.0,4.138,58.0,17.0,103.0,37.0,88.0,12.4803701767,0
5784,17.507,42.0,0.0,0.0,61.0,98.0,2.8648,96.0,101.0,49.0,59.0,80.0,15.915,0
5785,7.0028,90.0,48.266140182,0.0,65.0,98.0,3.1831,14.0,101.0,73.0,37.0,80.0,12.732,0
5786,12.732,90.0,0.0,0.0,28.0,98.0,3.1831,71.0,101.0,73.0,59.0,80.0,10.186,0
5787,13.4330954983,42.0,0.0,532.21,61.0,98.0,2.8648,35.0,101.0,49.0,59.0,80.0,15.915,0
5788,7.0028,90.0,225.285307571,0.0,65.0,98.0,3.1831,85.0,101.0,73.0,59.0,80.0,15.915,0
5789,6.3662,8.0,0.0,0.0,61.0,98.0,1.57485562005,58.0,101.0,49.0,59.0,80.0,12.732,0
5790,13.687,42.0,75.3952740168,0.0,89.0,64.0,2.8648,96.0,101.0,68.0,59.0,80.0,12.732,0
